,序號,券商,價格,買進股數,賣出股數
2591,5183,9874元大雙和,560.0,5050,2000
2591,5184,9874元大雙和,561.0,50,2000
2592,5185,9874元大雙和,562.0,1000,1000
2592,5186,9874元大雙和,563.0,2185,3000
2593,5187,9874元大雙和,564.0,0,1030
2593,5188,9874元大雙和,565.0,2000,1050
2594,5189,9874元大雙和,566.0,1050,0
2594,5190,9874元大雙和,567.0,1000,50
2595,5191,9874元大雙和,568.0,5,0
2595,5192,9875元大永寧,559.0,1000,0
2596,5193,9875元大永寧,560.0,2020,1080
2596,5194,9875元大永寧,561.0,2000,1000
2597,5195,9875元大永寧,562.0,1000,0
2597,5196,9875元大永寧,563.0,0,7000
2598,5197,9875元大永寧,564.0,100,1000
2598,5198,9875元大永寧,565.0,115,70
2599,5199,9875元大永寧,566.0,0,1000
2599,5200,9875元大永寧,569.0,0,1000
2600,5201,9878元大金華,560.0,1012,3000
2600,5202,9878元大金華,563.0,0,800
2601,5203,9879元大板三,559.0,1000,0
2601,5204,9879元大板三,560.0,1000,0
2602,5205,9879元大板三,561.0,150,0
2602,5206,9879元大板三,562.0,200,2000
2603,5207,9879元大板三,563.0,1000,20
2603,5208,9879元大板三,564.0,44,40
2604,5209,9879元大板三,565.0,50,0
2604,5210,9879元大板三,566.0,1000,0
2605,5211,9879元大板三,567.0,1000,0
2605,5212,9879元大板三,569.0,1000,0
2606,5213,987A元大楊梅,558.0,1000,0
2606,5214,987A元大楊梅,560.0,50,1000
2607,5215,987A元大楊梅,561.0,1000,0
2607,5216,987A元大楊梅,562.0,1000,0
2608,5217,987A元大楊梅,564.0,9,0
2608,5218,987A元大楊梅,565.0,0,101
2609,5219,987A元大楊梅,567.0,0,1000
2609,5220,9884元大斗信,561.0,10,0
2610,5221,9884元大斗信,562.0,1000,1000
2610,5222,9884元大斗信,563.0,4,1005
2611,5223,9884元大斗信,564.0,18,0
2611,5224,9884元大斗信,565.0,2005,0
2612,5225,9884元大斗信,566.0,0,1000
2612,5226,9884元大斗信,568.0,0,1000
2613,5227,9884元大斗信,569.0,1000,0
2613,5228,9884元大斗信,572.0,1000,0
2614,5229,9888元大鑫永,558.0,1000,0
2614,5230,9888元大鑫永,560.0,2100,0
2615,5231,9888元大鑫永,561.0,2000,0
2615,5232,9888元大鑫永,563.0,5000,0
2616,5233,9888元大鑫永,564.0,10,0
2616,5234,9888元大鑫永,565.0,40,4000
2617,5235,9888元大鑫永,566.0,1000,0
2617,5236,9888元大鑫永,567.0,0,1000
2618,5237,9888元大鑫永,571.0,1000,100
2618,5238,9888元大鑫永,573.0,0,1000
2619,5239,9889元大員林,560.0,2139,1000
2619,5240,9889元大員林,561.0,1000,0
2620,5241,9889元大員林,562.0,1000,0
2620,5242,9889元大員林,563.0,1080,0
2621,5243,9889元大員林,564.0,150,0
2621,5244,9889元大員林,565.0,0,2000
2622,5245,9889元大員林,566.0,100,0
2622,5246,9889元大員林,567.0,0,1000
2623,5247,9889元大員林,568.0,0,2000
2623,5248,9889元大員林,570.0,50,1000
2624,5249,9889元大員林,571.0,1000,0
2624,5250,988B元大桃園,559.0,0,3000
2625,5251,988B元大桃園,560.0,1050,0
2625,5252,988B元大桃園,561.0,1050,0
2626,5253,988B元大桃園,562.0,6001,130
2626,5254,988B元大桃園,563.0,150,1040
2627,5255,988B元大桃園,564.0,0,1000
2627,5256,988B元大桃園,565.0,1250,3000
2628,5257,988B元大桃園,566.0,1050,1000
2628,5258,988B元大桃園,567.0,2000,0
2629,5259,988B元大桃園,568.0,50,0
2629,5260,988B元大桃園,570.0,50,0
2630,5261,988B元大桃園,571.0,1000,0
2630,5262,988B元大桃園,572.0,0,1000
2631,5263,988C元大三重,561.0,6000,0
2631,5264,988C元大三重,562.0,10000,0
2632,5265,988C元大三重,563.0,0,1000
2632,5266,988C元大三重,564.0,2060,30
2633,5267,988C元大三重,565.0,0,1000
2633,5268,988C元大三重,568.0,0,200
2634,5269,988V元大長庚,562.0,1000,0
2634,5270,988V元大長庚,565.0,12,0
2635,5271,988V元大長庚,570.0,0,1000
2635,5272,9891元大永和,558.0,3000,0
2636,5273,9891元大永和,560.0,5000,9000
2636,5274,9891元大永和,561.0,1010,0
2637,5275,9891元大永和,562.0,3000,2000
2637,5276,9891元大永和,563.0,1010,3000
2638,5277,9891元大永和,564.0,1,2000
2638,5278,9891元大永和,565.0,10,50
2639,5279,9891元大永和,567.0,0,40
2639,5280,9892元大屏東,558.0,0,1000
2640,5281,9892元大屏東,560.0,2000,0
2640,5282,9892元大屏東,562.0,30,0
2641,5283,9892元大屏東,563.0,2000,0
2641,5284,9892元大屏東,566.0,1010,0
2642,5285,9893元大大天,558.0,1000,0
2642,5286,9893元大大天,559.0,1000,0
2643,5287,9893元大大天,560.0,2000,0
2643,5288,9893元大大天,562.0,1005,1000
2644,5289,9893元大大天,563.0,30,150
2644,5290,9893元大大天,564.0,20,1000
2645,5291,9893元大大天,565.0,200,3000
2645,5292,9893元大大天,566.0,2100,2000
2646,5293,9893元大大天,567.0,1000,0
2646,5294,9893元大大天,568.0,1150,1000
2647,5295,9893元大大天,570.0,0,1000
2647,5296,9893元大大天,573.0,1000,0
2648,5297,9894元大桃興,560.0,50,0
2648,5298,9894元大桃興,561.0,3000,0
2649,5299,9894元大桃興,562.0,3000,0
2649,5300,9894元大桃興,563.0,1140,0
2650,5301,9894元大桃興,564.0,0,80
2650,5302,9894元大桃興,565.0,2000,200
2651,5303,9894元大桃興,569.0,0,2000
2651,5304,9894元大桃興,574.0,0,1000
2652,5305,9896元大台南,559.0,0,1000
2652,5306,9896元大台南,560.0,5,0
2653,5307,9896元大台南,561.0,12500,20
2653,5308,9896元大台南,562.0,2000,0
2654,5309,9896元大台南,563.0,5149,15
2654,5310,9896元大台南,564.0,1025,10
2655,5311,9896元大台南,565.0,2000,0
2655,5312,9896元大台南,566.0,1015,30
2656,5313,9896元大台南,568.0,50,1000
2656,5314,9896元大台南,571.0,0,5
2657,5315,9896元大台南,573.0,0,10
2657,5316,9897元大土城,560.0,5000,1000
2658,5317,9897元大土城,561.0,50,3000
2658,5318,9897元大土城,563.0,1000,0
2659,5319,9897元大土城,565.0,1000,1000
2659,5320,9898元大新莊,560.0,2000,0
2660,5321,9898元大新莊,561.0,1000,0
2660,5322,9898元大新莊,562.0,2000,0
2661,5323,9898元大新莊,563.0,1100,0
2661,5324,9898元大新莊,564.0,1025,0
2662,5325,9898元大新莊,565.0,6,6
2662,5326,9898元大新莊,568.0,1010,0
2663,5327,9898元大新莊,569.0,30,0
2663,5328,9899元大淡水,560.0,166,1000
2664,5329,9899元大淡水,561.0,100,0
2664,5330,9899元大淡水,562.0,1003,0
2665,5331,9899元大淡水,563.0,203,3
2665,5332,9899元大淡水,564.0,30,0
2666,5333,9899元大淡水,565.0,434,0
2666,5334,9899元大淡水,568.0,1000,1000
2667,5335,9899元大淡水,571.0,100,0
2667,5336,989a元大苑裡,561.0,15,0
2668,5337,989a元大苑裡,562.0,1000,0
2668,5338,989a元大苑裡,563.0,100,0
2669,5339,989a元大苑裡,564.0,1000,0
2669,5340,989a元大苑裡,565.0,115,0
2670,5341,989a元大苑裡,570.0,0,100
2670,5342,989a元大苑裡,571.0,40,0
2671,5343,989A元大北投,560.0,2100,1000
2671,5344,989A元大北投,562.0,2000,0
2672,5345,989A元大北投,563.0,1000,0
2672,5346,989A元大北投,564.0,1010,1000
2673,5347,989A元大北投,565.0,1005,0
2673,5348,989A元大北投,568.0,0,100
2674,5349,989A元大北投,569.0,0,2100
2674,5350,989B元大中港,559.0,2000,0
2675,5351,989B元大中港,560.0,1000,1000
2675,5352,989B元大中港,561.0,7000,0
2676,5353,989B元大中港,562.0,4000,0
2676,5354,989B元大中港,563.0,3000,0
2677,5355,989B元大中港,564.0,0,1000
2677,5356,989B元大中港,565.0,7010,1000
2678,5357,989B元大中港,567.0,0,1000
2678,5358,989B元大中港,569.0,0,1000
2679,5359,989B元大中港,571.0,1000,0
2679,5360,989C元大板橋,558.0,1000,1000
2680,5361,989C元大板橋,560.0,3000,4000
2680,5362,989C元大板橋,561.0,3000,0
2681,5363,989C元大板橋,562.0,0,1000
2681,5364,989C元大板橋,563.0,1000,1000
2682,5365,989C元大板橋,564.0,1050,0
2682,5366,989C元大板橋,566.0,0,1000
2683,5367,989C元大板橋,568.0,4000,0
2683,5368,989C元大板橋,569.0,0,2000
2684,5369,989C元大板橋,570.0,0,1000
2684,5370,989C元大板橋,571.0,1000,0
2685,5371,989d元大北屯,557.0,0,1000
2685,5372,989d元大北屯,559.0,2000,0
2686,5373,989d元大北屯,560.0,1005,1000
2686,5374,989d元大北屯,561.0,1000,0
2687,5375,989d元大北屯,562.0,3100,6000
2687,5376,989d元大北屯,563.0,4000,0
2688,5377,989d元大北屯,564.0,2005,0
2688,5378,989d元大北屯,565.0,120,2000
2689,5379,989d元大北屯,566.0,20,0
2689,5380,989d元大北屯,567.0,1000,0
2690,5381,989D元大左營,560.0,200,1000
2690,5382,989D元大左營,561.0,1025,0
2691,5383,989D元大左營,562.0,1000,0
2691,5384,989D元大左營,563.0,0,5070
2692,5385,989D元大左營,565.0,0,20
2692,5386,989D元大左營,567.0,0,10200
2693,5387,989e元大中和,560.0,1090,0
2693,5388,989e元大中和,561.0,182,20
2694,5389,989e元大中和,563.0,0,24
2694,5390,989e元大中和,564.0,1001,0
2695,5391,989e元大中和,566.0,0,50
2695,5392,989e元大中和,567.0,0,30
2696,5393,989e元大中和,568.0,0,1000
2696,5394,989e元大中和,570.0,1,0
2697,5395,989E元大草屯,558.0,1000,0
2697,5396,989E元大草屯,559.0,1000,0
2698,5397,989E元大草屯,560.0,3030,0
2698,5398,989E元大草屯,561.0,2000,0
2699,5399,989E元大草屯,562.0,4018,0
2699,5400,989E元大草屯,563.0,3118,1000
2700,5401,989E元大草屯,564.0,1070,1030
2700,5402,989E元大草屯,565.0,2000,1080
2701,5403,989E元大草屯,566.0,1100,400
2701,5404,989E元大草屯,567.0,1000,0
2702,5405,989E元大草屯,568.0,1000,2000
2702,5406,989E元大草屯,572.0,1000,0
2703,5407,989E元大草屯,573.0,0,1000
2703,5408,989f元大東港,560.0,45,0
2704,5409,989f元大東港,561.0,1000,1000
2704,5410,989f元大東港,563.0,1020,1000
2705,5411,989f元大東港,564.0,0,1000
2705,5412,989f元大東港,565.0,1005,0
2706,5413,989f元大東港,568.0,6,0
2706,5414,989f元大東港,570.0,100,85
2707,5415,989f元大東港,571.0,0,15
2707,5416,989F元大高雄,558.0,1000,0
2708,5417,989F元大高雄,559.0,0,1000
2708,5418,989F元大高雄,560.0,1000,1000
2709,5419,989F元大高雄,562.0,3000,0
2709,5420,989F元大高雄,564.0,15,0
2710,5421,989F元大高雄,565.0,10,0
2710,5422,989F元大高雄,566.0,1050,0
2711,5423,989F元大高雄,567.0,0,50
2711,5424,989F元大高雄,568.0,20,0
2712,5425,989g元大嘉義,560.0,2000,0
2712,5426,989g元大嘉義,561.0,4000,0
2713,5427,989g元大嘉義,562.0,1000,0
2713,5428,989g元大嘉義,563.0,3020,1000
2714,5429,989g元大嘉義,564.0,0,1000
2714,5430,989g元大嘉義,565.0,1000,1000
2715,5431,989g元大嘉義,568.0,25,5
2715,5432,989g元大嘉義,569.0,0,3000
2716,5433,989g元大嘉義,570.0,0,1000
2716,5434,989g元大嘉義,573.0,0,1000
2717,5435,989G元大大同,560.0,74000,290000
2717,5436,989G元大大同,561.0,10100,79000
2718,5437,989G元大大同,562.0,1020,41000
2718,5438,989G元大大同,563.0,1210,27000
2719,5439,989G元大大同,564.0,85,25000
2719,5440,989G元大大同,565.0,1300,26000
2720,5441,989G元大大同,566.0,0,25000
2720,5442,989G元大大同,567.0,0,26000
2721,5443,989G元大大同,568.0,70,0
2721,5444,989G元大大同,571.0,0,1000
2722,5445,989G元大大同,574.0,1000,0
2722,5446,989I元大蘆洲,559.0,0,1000
2723,5447,989I元大蘆洲,561.0,1000,0
2723,5448,989I元大蘆洲,562.0,0,1000
2724,5449,989I元大蘆洲,563.0,5010,11000
2724,5450,989I元大蘆洲,564.0,1000,1000
2725,5451,989I元大蘆洲,565.0,300,60
2725,5452,989I元大蘆洲,570.0,2000,0
2726,5453,989j元大樹林,558.0,0,1000
2726,5454,989j元大樹林,560.0,3000,0
2727,5455,989j元大樹林,561.0,310,50
2727,5456,989j元大樹林,562.0,0,8
2728,5457,989j元大樹林,563.0,3000,0
2728,5458,989j元大樹林,564.0,19,0
2729,5459,989j元大樹林,565.0,2010,50
2729,5460,989j元大樹林,568.0,38,50
2730,5461,989j元大樹林,570.0,1000,0
2730,5462,989j元大樹林,571.0,0,1000
2731,5463,989j元大樹林,573.0,1000,0
2731,5464,989J元大彰生,560.0,1000,0
2732,5465,989J元大彰生,561.0,0,20
2732,5466,989J元大彰生,562.0,1100,0
2733,5467,989J元大彰生,563.0,10,0
2733,5468,989J元大彰生,564.0,30,0
2734,5469,989J元大彰生,566.0,5,0
2734,5470,989J元大彰生,571.0,0,100
2735,5471,989k元大古亭,558.0,2000,11000
2735,5472,989k元大古亭,559.0,1000,2000
2736,5473,989k元大古亭,560.0,1002,5005
2736,5474,989k元大古亭,561.0,104,1005
2737,5475,989k元大古亭,562.0,10,12000
2737,5476,989k元大古亭,563.0,6,5007
2738,5477,989k元大古亭,564.0,2025,2104
2738,5478,989k元大古亭,565.0,1001,4
2739,5479,989k元大古亭,566.0,4,2
2739,5480,989k元大古亭,568.0,8,2
2740,5481,989k元大古亭,569.0,5,3
2740,5482,989k元大古亭,570.0,2,2
2741,5483,989k元大古亭,571.0,7,4
2741,5484,989k元大古亭,572.0,2,2
2742,5485,989k元大古亭,573.0,2,4
2742,5486,989L元大成功,558.0,3000,1000
2743,5487,989L元大成功,560.0,4000,0
2743,5488,989L元大成功,561.0,4000,0
2744,5489,989L元大成功,563.0,2050,0
2744,5490,989L元大成功,564.0,3001,1000
2745,5491,989L元大成功,567.0,1000,0
2745,5492,989L元大成功,568.0,1010,3000
2746,5493,989L元大成功,572.0,0,2000
2746,5494,989m元大信義,558.0,1000,0
2747,5495,989m元大信義,560.0,1000,2000
2747,5496,989m元大信義,561.0,100,1048
2748,5497,989m元大信義,562.0,4000,0
2748,5498,989m元大信義,563.0,50,0
2749,5499,989m元大信義,564.0,1120,0
2749,5500,989m元大信義,565.0,0,95
2750,5501,989m元大信義,566.0,100,0
2750,5502,989m元大信義,570.0,1000,0
2751,5503,989m元大信義,571.0,0,5
2751,5504,989N元大內湖,558.0,2000,1000
2752,5505,989N元大內湖,559.0,0,2000
2752,5506,989N元大內湖,560.0,8000,3000
2753,5507,989N元大內湖,561.0,4165,13000
2753,5508,989N元大內湖,562.0,3000,14000
2754,5509,989N元大內湖,563.0,3000,39000
2754,5510,989N元大內湖,564.0,4200,14000
2755,5511,989N元大內湖,565.0,3230,6065
2755,5512,989N元大內湖,566.0,0,6005
2756,5513,989N元大內湖,567.0,1000,4000
2756,5514,989N元大內湖,568.0,1000,5000
2757,5515,989N元大內湖,569.0,0,2000
2757,5516,989N元大內湖,570.0,2000,6000
2758,5517,989N元大內湖,571.0,1000,1000
2758,5518,989N元大內湖,572.0,0,3000
2759,5519,989P元大敦南,558.0,1000,0
2759,5520,989P元大敦南,559.0,0,2000
2760,5521,989P元大敦南,560.0,3000,1000
2760,5522,989P元大敦南,562.0,1250,2000
2761,5523,989P元大敦南,563.0,8000,1000
2761,5524,989P元大敦南,564.0,20,4002
2762,5525,989P元大敦南,565.0,0,1000
2762,5526,989P元大敦南,566.0,1000,1000
2763,5527,989P元大敦南,570.0,0,1000
2763,5528,989Q元大汐止,558.0,2000,0
2764,5529,989Q元大汐止,560.0,1000,0
2764,5530,989Q元大汐止,561.0,1100,0
2765,5531,989Q元大汐止,562.0,3000,1000
2765,5532,989Q元大汐止,563.0,2212,0
2766,5533,989Q元大汐止,564.0,1000,3000
2766,5534,989Q元大汐止,565.0,102,0
2767,5535,989Q元大汐止,566.0,11,0
2767,5536,989Q元大汐止,571.0,0,1010
2768,5537,989Q元大汐止,573.0,0,1000
2768,5538,989S元大鹿港,559.0,1000,0
2769,5539,989S元大鹿港,560.0,6200,0
2769,5540,989S元大鹿港,563.0,0,1000
2770,5541,989S元大鹿港,564.0,4000,0
2770,5542,989S元大鹿港,565.0,10,0
2771,5543,989S元大鹿港,569.0,0,1000
2771,5544,989U元大大甲,559.0,1000,0
2772,5545,989U元大大甲,560.0,5,0
2772,5546,989U元大大甲,562.0,1000,1000
2773,5547,989U元大大甲,563.0,7000,1000
2773,5548,989U元大大甲,565.0,45,0
2774,5549,989U元大大甲,567.0,2000,0
2774,5550,989U元大大甲,569.0,1000,2000
2775,5551,989U元大大甲,570.0,10000,0
2775,5552,989V元大北重,560.0,2010,1000
2776,5553,989V元大北重,561.0,2020,0
2776,5554,989V元大北重,562.0,2000,11000
2777,5555,989V元大北重,563.0,10000,0
2777,5556,989V元大北重,564.0,1000,1000
2778,5557,989V元大北重,565.0,1000,60
2778,5558,989V元大北重,566.0,0,1000
2779,5559,989V元大北重,567.0,0,31000
2779,5560,989V元大北重,570.0,0,1000
2780,5561,989V元大北重,571.0,5000,1000
2780,5562,989V元大北重,572.0,11000,0
2781,5563,989V元大北重,573.0,16000,0
2781,5564,989W元大站前,560.0,3000,1025
2782,5565,989W元大站前,561.0,20,0
2782,5566,989W元大站前,562.0,0,1000
2783,5567,989W元大站前,563.0,2000,1015
2783,5568,989W元大站前,564.0,1003,2070
2784,5569,989W元大站前,565.0,103,0
2784,5570,989W元大站前,567.0,1000,0
2785,5571,989W元大站前,568.0,1030,0
2785,5572,989W元大站前,569.0,0,1000
2786,5573,989W元大站前,572.0,0,1000
2786,5574,989X元大民生,561.0,6,0
2787,5575,989X元大民生,563.0,1000,3000
2787,5576,989X元大民生,564.0,100,4000
2788,5577,989X元大民生,565.0,3,200
2788,5578,989Y元大基隆,558.0,1000,0
2789,5579,989Y元大基隆,559.0,1000,0
2789,5580,989Y元大基隆,560.0,1000,1000
2790,5581,989Y元大基隆,561.0,3000,1000
2790,5582,989Y元大基隆,562.0,1000,1000
2791,5583,989Y元大基隆,563.0,5000,2027
2791,5584,989Y元大基隆,564.0,0,2010
2792,5585,989Y元大基隆,565.0,17,70
2792,5586,989Y元大基隆,566.0,1000,1000
2793,5587,989Y元大基隆,568.0,2000,2000
2793,5588,989Y元大基隆,569.0,0,2000
2794,5589,989Z元大小港,561.0,1225,1000
2794,5590,989Z元大小港,563.0,0,10
2795,5591,989Z元大小港,564.0,2000,0
2795,5592,989Z元大小港,567.0,1000,0
2796,5593,989Z元大小港,570.0,1000,0
2796,5594,989Z元大小港,571.0,100,0
2797,5595,9A00永豐金,559.0,2000,0
2797,5596,9A00永豐金,560.0,2200,1000
2798,5597,9A00永豐金,561.0,1055,3000
2798,5598,9A00永豐金,562.0,500,3000
2799,5599,9A00永豐金,563.0,6220,100
2799,5600,9A00永豐金,564.0,8150,500
2800,5601,9A00永豐金,565.0,9375,2020
2800,5602,9A00永豐金,566.0,1100,2100
2801,5603,9A00永豐金,567.0,1000,1000
2801,5604,9A00永豐金,568.0,1000,0
2802,5605,9A00永豐金,569.0,1000,0
2802,5606,9A00永豐金,571.0,100,0
2803,5607,9A00永豐金,573.0,0,100
2803,5608,9A00永豐金,574.0,1000,40000
2804,5609,9A61永豐鳳山,559.0,1000,0
2804,5610,9A61永豐鳳山,560.0,100,0
2805,5611,9A61永豐鳳山,561.0,1,0
2805,5612,9A61永豐鳳山,562.0,1100,0
2806,5613,9A61永豐鳳山,563.0,2,0
2806,5614,9A61永豐鳳山,564.0,0,1000
2807,5615,9A61永豐鳳山,566.0,150,0
2807,5616,9A61永豐鳳山,570.0,1,0
2808,5617,9A69永豐屏東,560.0,2000,2000
2808,5618,9A69永豐屏東,562.0,100,0
2809,5619,9A69永豐屏東,563.0,500,0
2809,5620,9A69永豐屏東,566.0,15,0
2810,5621,9A79永豐埔里,559.0,2000,0
2810,5622,9A79永豐埔里,561.0,2060,0
2811,5623,9A79永豐埔里,562.0,2000,0
2811,5624,9A79永豐埔里,563.0,1040,2100
2812,5625,9A79永豐埔里,564.0,1010,1000
2812,5626,9A79永豐埔里,566.0,4050,0
2813,5627,9A79永豐埔里,571.0,0,2000
2813,5628,9A89永豐敦北,558.0,1000,0
2814,5629,9A89永豐敦北,561.0,80,0
2814,5630,9A89永豐敦北,562.0,50,17
2815,5631,9A89永豐敦北,563.0,10,0
2815,5632,9A89永豐敦北,565.0,1350,0
2816,5633,9A89永豐敦北,566.0,1070,0
2816,5634,9A89永豐敦北,570.0,110,1000
2817,5635,9A89永豐敦北,571.0,100,0
2817,5636,9A8F永豐敦南,558.0,6000,2000
2818,5637,9A8F永豐敦南,559.0,0,2000
2818,5638,9A8F永豐敦南,560.0,6100,18000
2819,5639,9A8F永豐敦南,561.0,1100,1000
2819,5640,9A8F永豐敦南,562.0,2000,0
2820,5641,9A8F永豐敦南,563.0,2060,6000
2820,5642,9A8F永豐敦南,564.0,2100,1100
2821,5643,9A8F永豐敦南,565.0,0,8000
2821,5644,9A8F永豐敦南,566.0,1200,1000
2822,5645,9A8F永豐敦南,567.0,0,1000
2822,5646,9A8F永豐敦南,568.0,50,0
2823,5647,9A8F永豐敦南,569.0,50,1004
2823,5648,9A8F永豐敦南,570.0,1000,2
2824,5649,9A8F永豐敦南,571.0,0,2000
2824,5650,9A8F永豐敦南,573.0,1000,2000
2825,5651,9A91永豐松山,559.0,1000,0
2825,5652,9A91永豐松山,560.0,2000,5
2826,5653,9A91永豐松山,561.0,0,99
2826,5654,9A91永豐松山,564.0,300,0
2827,5655,9A91永豐松山,565.0,0,190
2827,5656,9A91永豐松山,567.0,0,50
2828,5657,9A92永豐萬盛,560.0,1022,50
2828,5658,9A92永豐萬盛,561.0,2,10
2829,5659,9A92永豐萬盛,562.0,130,0
2829,5660,9A92永豐萬盛,563.0,2020,1124
2830,5661,9A92永豐萬盛,564.0,320,1157
2830,5662,9A92永豐萬盛,565.0,2100,18
2831,5663,9A92永豐萬盛,568.0,0,2000
2831,5664,9A92永豐萬盛,570.0,2100,0
2832,5665,9A92永豐萬盛,571.0,0,103
2832,5666,9A96永豐博愛,560.0,1000,0
2833,5667,9A96永豐博愛,561.0,1000,0
2833,5668,9A96永豐博愛,565.0,100,0
2834,5669,9A96永豐博愛,566.0,1000,0
2834,5670,9A97永豐新竹,557.0,1000,0
2835,5671,9A97永豐新竹,558.0,1000,0
2835,5672,9A97永豐新竹,559.0,3000,0
2836,5673,9A97永豐新竹,560.0,6000,2100
2836,5674,9A97永豐新竹,561.0,12000,15206
2837,5675,9A97永豐新竹,562.0,5100,5034
2837,5676,9A97永豐新竹,563.0,3100,18000
2838,5677,9A97永豐新竹,564.0,3410,6000
2838,5678,9A97永豐新竹,565.0,4200,18000
2839,5679,9A97永豐新竹,566.0,7000,1000
2839,5680,9A97永豐新竹,568.0,0,100
